# (A) (ergs/cm**2/s/Angstrom)  (0= GOOD to 3= BAD) 
# WAVELENGTH FLUX    ERROR     DATA_QUALITY 
1219.336  8.864E-14  3.322E-14 0
1219.348  8.207E-14  3.269E-14 0
1219.360  8.101E-14  3.036E-14 0
1219.372  5.925E-14  3.054E-14 0
1219.384  7.730E-14  3.445E-14 0
1219.396  1.021E-13  3.517E-14 0
1219.408  9.096E-14  3.253E-14 0
1219.420  9.335E-14  3.369E-14 0
1219.432  1.150E-13  3.415E-14 0
1219.444  5.920E-14  2.957E-14 0
1219.456  6.941E-14  2.986E-14 0
1219.468  9.572E-14  3.076E-14 0
1219.480  5.701E-14  2.952E-14 0
1219.492  5.983E-14  3.023E-14 0
1219.504  7.321E-14  2.871E-14 0
1219.516  6.023E-14  2.763E-14 0
1219.528  4.132E-14  2.859E-14 0
1219.540  4.975E-14  3.177E-14 0
1219.552  7.567E-14  3.353E-14 0
1219.564  1.020E-13  3.121E-14 0
1219.576  7.161E-14  2.806E-14 0
1219.588  5.543E-14  2.701E-14 0
1219.600  6.572E-14  2.623E-14 0
1219.612  5.103E-14  2.503E-14 0
1219.624  6.042E-14  2.540E-14 0
1219.636  4.799E-14  2.599E-14 0
1219.648  5.871E-14  2.719E-14 0
1219.660  8.272E-14  2.689E-14 0
1219.672  9.342E-14  2.844E-14 0
1219.684  8.511E-14  2.854E-14 0
1219.696  7.401E-14  2.662E-14 0
1219.708  7.771E-14  2.849E-14 0
1219.720  4.680E-14  2.881E-14 0
1219.732  2.600E-14  2.608E-14 0
1219.744  5.182E-14  2.438E-14 0
1219.756  2.302E-14  2.354E-14 0
1219.768  5.756E-14  2.803E-14 0
1219.780  9.494E-14  2.769E-14 0
1219.792  8.020E-14  2.694E-14 0
1219.804  4.861E-14  2.485E-14 0
1219.816  4.353E-14  2.418E-14 0
1219.828  3.990E-14  2.513E-14 0
1219.840  3.168E-14  2.554E-14 0
1219.852  7.294E-14  2.709E-14 0
1219.864  8.122E-14  2.671E-14 0
1219.876  9.861E-14  2.744E-14 0
1219.888  4.256E-14  2.614E-14 0
1219.900  1.913E-14  2.594E-14 0
1219.912  5.967E-14  2.611E-14 0
1219.924  7.999E-14  2.807E-14 0
1219.936  6.202E-14  2.609E-14 0
1219.948  4.403E-14  2.462E-14 0
1219.960  4.077E-14  2.549E-14 0
1219.972  5.290E-14  2.618E-14 0
1219.984  5.976E-14  2.572E-14 0
1219.996  3.796E-14  2.382E-14 0
1220.008  2.373E-14  2.495E-14 0
1220.020  3.182E-14  3.021E-14 0
1220.032  9.761E-14  2.844E-14 0
1220.044  4.983E-14  2.646E-14 0
1220.056  6.353E-14  2.567E-14 0
1220.068  7.912E-14  2.534E-14 0
1220.080  6.188E-14  2.704E-14 0
1220.092  5.795E-14  2.700E-14 0
1220.104  5.582E-14  2.802E-14 0
1220.116  4.978E-14  2.948E-14 0
1220.128  4.694E-14  2.636E-14 0
1220.140  4.678E-14  2.603E-14 0
1220.152  1.092E-14  2.965E-14 0
1220.164  4.317E-14  2.678E-14 0
1220.176  1.090E-13  3.002E-14 0
1220.188  8.270E-14  3.033E-14 0
1220.200  5.527E-14  2.676E-14 0
1220.212  5.498E-14  2.677E-14 0
1220.224  7.955E-14  2.968E-14 0
1220.236  6.575E-14  2.812E-14 0
1220.248  6.369E-14  2.692E-14 0
1220.260  8.092E-14  2.658E-14 0
1220.272  7.454E-14  2.716E-14 0
1220.284  3.878E-14  2.635E-14 0
1220.296  3.001E-14  2.792E-14 0
1220.308  4.420E-14  2.626E-14 0
1220.320  2.787E-14  2.395E-14 0
1220.332 -7.388E-15  2.167E-14 0
1220.344  2.142E-14  2.758E-14 0
1220.356  3.281E-14  2.494E-14 0
1220.368  5.330E-14  2.722E-14 0
1220.380  2.248E-14  2.737E-14 0
1220.392  2.323E-14  2.728E-14 0
1220.404  2.970E-14  2.718E-14 0
1220.416  2.132E-14  2.679E-14 0
1220.428  2.939E-14  2.660E-14 0
1220.440  1.277E-14  2.453E-14 0
1220.452  2.550E-14  2.630E-14 0
1220.464  2.889E-14  2.433E-14 0
1220.476  4.511E-14  2.539E-14 0
1220.488  5.507E-14  2.522E-14 0
1220.500  9.646E-15  2.279E-14 0
1220.512  3.327E-14  2.429E-14 0
1220.524  3.719E-14  2.454E-14 0
1220.536  4.649E-14  2.413E-14 0
1220.548  3.425E-14  2.646E-14 0
1220.560  4.270E-14  2.620E-14 0
1220.572  7.563E-14  2.477E-14 0
1220.584  7.803E-14  2.735E-14 0
1220.596  6.654E-14  2.492E-14 0
1220.608  6.315E-14  2.323E-14 0
1220.620  6.266E-14  2.309E-14 0
1220.632  3.808E-14  2.490E-14 0
1220.644  4.620E-14  2.287E-14 0
1220.656  9.137E-14  2.349E-14 0
1220.668  6.461E-14  2.342E-14 0
1220.680  5.381E-14  2.440E-14 0
1220.692  4.853E-14  2.328E-14 0
1220.704  3.980E-14  2.246E-14 0
1220.716  5.073E-14  2.305E-14 0
1220.728  6.880E-14  2.313E-14 0
1220.740  4.836E-14  2.359E-14 0
1220.752  7.977E-14  2.430E-14 0
1220.764  8.928E-14  2.246E-14 0
1220.776  7.906E-14  2.247E-14 0
1220.788  5.182E-14  1.954E-14 0
1220.800  6.221E-14  2.062E-14 0
1220.812  6.374E-14  2.133E-14 0
1220.824  4.269E-14  2.136E-14 0
1220.836  5.704E-14  2.225E-14 0
1220.848  6.113E-14  2.314E-14 0
1220.860  3.505E-14  2.072E-14 0
1220.872  3.682E-14  1.932E-14 0
1220.884  6.134E-14  2.134E-14 0
1220.896  6.120E-14  2.564E-14 0
1220.908  3.384E-14  2.396E-14 0
1220.920  5.975E-15  2.246E-14 0
1220.932  2.889E-14  1.948E-14 0
1220.944  6.164E-14  2.119E-14 0
1220.956  6.878E-14  2.174E-14 0
1220.968  5.883E-14  2.317E-14 0
1220.980  4.176E-14  2.329E-14 0
1220.992  3.214E-14  2.507E-14 0
1221.004  3.817E-14  2.619E-14 0
1221.016  4.330E-14  2.410E-14 0
1221.028  2.763E-14  2.123E-14 0
1221.040  1.369E-15  1.814E-14 0
1221.052  2.542E-14  1.965E-14 0
1221.064  5.317E-14  2.005E-14 0
1221.076  3.171E-14  2.183E-14 0
1221.088  4.222E-14  2.249E-14 0
1221.100  2.412E-14  2.377E-14 0
1221.112  3.328E-14  2.502E-14 0
1221.124  3.809E-14  2.526E-14 0
1221.136  5.338E-14  2.563E-14 0
1221.148  5.034E-14  2.626E-14 0
1221.160  3.418E-14  2.621E-14 0
1221.172  4.891E-14  2.356E-14 0
1221.184  2.804E-14  2.119E-14 0
1221.196  6.488E-14  2.643E-14 0
1221.208  7.968E-14  2.468E-14 0
1221.220  3.258E-14  2.124E-14 0
1221.232  1.210E-14  2.364E-14 0
1221.244  3.741E-14  2.384E-14 0
1221.256  3.967E-14  2.684E-14 0
1221.268  4.643E-14  2.442E-14 0
1221.280  4.710E-14  2.514E-14 0
1221.292  5.854E-14  2.773E-14 0
1221.304  5.737E-14  2.710E-14 0
1221.316  3.299E-14  2.378E-14 0
1221.328  5.518E-14  2.278E-14 0
1221.340  8.906E-14  2.513E-14 0
1221.352  6.136E-14  2.617E-14 0
1221.364  6.157E-14  2.546E-14 0
1221.376  2.485E-14  2.373E-14 0
1221.388  3.406E-14  2.223E-14 0
1221.400  3.843E-14  2.047E-14 0
1221.412  3.439E-14  2.054E-14 0
1221.424  3.254E-14  2.213E-14 0
1221.436  3.363E-14  2.437E-14 0
1221.448  4.073E-14  2.373E-14 0
1221.460  3.296E-14  2.177E-14 0
1221.472  1.630E-14  2.164E-14 0
1221.484  1.969E-14  1.953E-14 0
1221.496  4.000E-14  1.949E-14 0
1221.508  4.962E-14  1.820E-14 0
1221.520  5.269E-14  2.231E-14 0
1221.532  5.123E-14  2.054E-14 0
1221.544  6.399E-14  2.444E-14 0
1221.556  6.989E-14  2.376E-14 0
1221.568  5.519E-14  2.312E-14 1
1221.580  3.955E-14  2.027E-14 1
1221.592  3.071E-14  2.012E-14 1
1221.604  2.238E-14  2.116E-14 1
1221.616  2.518E-14  1.884E-14 1
1221.628  2.380E-14  1.984E-14 1
1221.640  2.219E-14  2.034E-14 1
1221.652  2.281E-14  2.182E-14 0
1221.664  1.622E-14  1.919E-14 0
1221.676  1.474E-14  1.968E-14 0
1221.688  4.986E-14  1.837E-14 0
1221.700  4.261E-14  1.961E-14 0
1221.712  3.864E-14  1.920E-14 0
1221.724  3.743E-14  1.814E-14 0
1221.736  3.915E-14  1.886E-14 0
1221.748  3.688E-14  1.997E-14 0
1221.760  5.177E-14  2.128E-14 0
1221.772  5.209E-14  2.176E-14 0
1221.784  6.714E-14  2.200E-14 0
1221.796  6.939E-14  2.355E-14 0
1221.808  6.643E-14  2.122E-14 0
1221.820  2.772E-14  1.926E-14 0
1221.832  7.148E-14  2.287E-14 0
1221.844  4.670E-14  2.222E-14 0
1221.856  4.351E-14  2.064E-14 0
1221.868  4.313E-14  2.020E-14 0
1221.880  4.910E-14  2.136E-14 0
1221.892  6.068E-14  2.023E-14 0
1221.904  4.407E-14  1.810E-14 1
1221.916  2.836E-14  1.856E-14 1
1221.928  5.543E-14  2.019E-14 1
1221.940  5.414E-14  1.955E-14 1
1221.952  4.873E-14  2.117E-14 1
1221.964  4.586E-14  2.079E-14 1
1221.976  2.385E-14  1.992E-14 1
1221.988  5.647E-14  2.277E-14 0
1222.000  7.432E-14  2.141E-14 0
1222.012  5.375E-14  2.186E-14 0
1222.024  4.955E-14  2.208E-14 0
1222.036  4.109E-14  2.115E-14 0
1222.048  1.977E-14  2.166E-14 0
1222.060  1.439E-14  2.276E-14 0
1222.072  3.384E-14  2.085E-14 0
1222.084  5.059E-14  2.144E-14 0
1222.096  3.552E-14  2.026E-14 0
1222.108  7.729E-14  2.365E-14 0
1222.120  6.788E-14  2.112E-14 0
1222.132  2.883E-14  2.183E-14 0
1222.144  3.337E-14  2.299E-14 0
1222.156  3.182E-14  2.531E-14 0
1222.168  3.057E-14  2.464E-14 0
1222.180  2.285E-14  2.122E-14 0
1222.192  2.736E-14  2.138E-14 0
1222.204  3.234E-14  2.105E-14 0
1222.216  3.896E-14  2.033E-14 0
1222.228  5.510E-14  2.250E-14 0
1222.240  6.729E-14  2.276E-14 0
1222.252  3.594E-14  2.155E-14 0
1222.264  3.987E-14  2.358E-14 0
1222.276  6.457E-14  2.550E-14 0
1222.288  6.619E-14  2.372E-14 0
1222.300  6.046E-14  2.366E-14 0
1222.312  6.746E-14  2.546E-14 0
1222.324  5.461E-14  2.559E-14 0
1222.336  3.593E-14  2.462E-14 0
1222.348  1.924E-14  2.348E-14 0
1222.360  3.159E-14  2.288E-14 0
1222.372  3.467E-14  2.418E-14 0
1222.384  4.295E-14  2.165E-14 0
1222.396  2.856E-14  2.376E-14 0
1222.408  6.973E-15  2.224E-14 0
1222.420  4.017E-14  2.219E-14 0
1222.432  8.886E-15  1.985E-14 1
1222.444  2.825E-14  2.067E-14 1
1222.456  3.018E-14  2.389E-14 1
1222.468  1.927E-14  2.238E-14 1
1222.480  7.845E-15  2.210E-14 1
1222.492  2.564E-14  2.238E-14 1
1222.504  4.778E-14  2.020E-14 1
1222.516  5.467E-14  1.961E-14 0
1222.528  3.514E-14  2.002E-14 0
1222.540  1.957E-14  1.865E-14 0
1222.552  1.623E-14  1.782E-14 0
1222.564  3.408E-14  1.848E-14 0
1222.576  5.886E-14  2.084E-14 0
1222.588  4.548E-14  2.038E-14 0
1222.600  4.715E-14  2.252E-14 0
1222.612  3.542E-14  2.151E-14 0
1222.624  4.697E-14  2.092E-14 0
1222.636  5.094E-14  2.235E-14 0
1222.648  4.932E-14  2.191E-14 0
1222.660  3.296E-14  1.831E-14 0
1222.672  1.319E-14  1.805E-14 0
1222.684  2.228E-14  1.919E-14 0
1222.696  4.816E-14  2.075E-14 0
1222.708  1.747E-14  1.847E-14 0
1222.720  4.613E-14  1.952E-14 0
1222.732  6.187E-14  2.210E-14 0
1222.744  4.357E-14  1.927E-14 0
1222.756  1.235E-14  1.835E-14 0
1222.768  2.410E-14  2.168E-14 0
1222.780  3.687E-14  2.212E-14 0
1222.792  4.786E-14  2.330E-14 1
1222.804  4.121E-14  2.289E-14 1
1222.816  4.584E-14  2.168E-14 1
1222.828  6.719E-14  2.205E-14 1
1222.840  2.217E-14  1.837E-14 1
1222.852  1.561E-14  1.783E-14 1
1222.864  1.523E-14  2.136E-14 1
1222.876  1.652E-14  1.944E-14 0
1222.888  6.850E-14  2.209E-14 0
1222.900  3.896E-14  1.938E-14 0
1222.912  1.656E-14  1.931E-14 0
1222.924  2.471E-14  1.906E-14 0
1222.936  4.268E-14  2.052E-14 0
1222.948  3.448E-14  2.062E-14 0
1222.960  1.619E-14  2.020E-14 0
1222.972  8.070E-15  1.935E-14 0
1222.984  1.289E-14  2.081E-14 0
1222.996  5.479E-14  2.190E-14 0
1223.008  3.656E-14  2.124E-14 0
1223.020  1.741E-14  1.943E-14 0
1223.032  1.561E-14  1.729E-14 0
1223.044  4.352E-14  1.943E-14 0
1223.056  2.593E-14  2.135E-14 0
1223.068  1.522E-14  1.991E-14 0
1223.080  4.765E-15  1.806E-14 0
1223.092  9.859E-15  1.962E-14 0
1223.104  1.811E-14  2.293E-14 0
1223.116  2.488E-14  2.345E-14 0
1223.128  2.133E-14  2.024E-14 0
1223.140  8.989E-15  1.853E-14 0
1223.152  2.516E-14  1.905E-14 0
1223.164  3.807E-14  2.095E-14 0
1223.176  2.833E-14  2.172E-14 0
1223.188  2.994E-14  1.970E-14 0
1223.200  1.143E-14  1.866E-14 0
1223.212  1.755E-14  1.995E-14 0
1223.224  3.068E-14  2.029E-14 0
1223.236  1.006E-14  2.334E-14 0
1223.248  2.170E-14  2.375E-14 0
1223.260  4.114E-14  2.313E-14 0
1223.272  3.213E-14  2.206E-14 0
1223.284  1.562E-14  2.020E-14 0
1223.296  3.426E-14  2.105E-14 0
1223.308  3.176E-14  2.181E-14 0
1223.320  3.111E-14  2.345E-14 0
1223.332  8.783E-15  2.523E-14 0
1223.344  8.959E-15  2.364E-14 0
1223.356  2.036E-14  2.056E-14 0
1223.368  4.732E-14  2.194E-14 0
1223.380  3.093E-14  2.255E-14 0
1223.392  4.022E-14  2.194E-14 0
1223.404  5.362E-14  2.324E-14 0
1223.416  4.958E-14  2.251E-14 0
1223.428  3.503E-14  2.031E-14 0
1223.440  1.991E-14  1.971E-14 0
1223.452  1.955E-14  2.135E-14 1
1223.464  2.770E-14  2.035E-14 1
1223.476  3.944E-14  2.248E-14 1
1223.488  2.018E-14  1.927E-14 1
1223.500  3.848E-14  1.942E-14 1
1223.512  3.347E-14  2.270E-14 1
1223.524  3.295E-14  2.160E-14 0
1223.536  3.305E-14  1.738E-14 0
1223.548  1.273E-14  1.582E-14 0
1223.560  2.325E-14  1.712E-14 0
1223.572  4.663E-14  1.867E-14 0
1223.584  4.141E-14  1.958E-14 0
1223.596  3.720E-14  1.873E-14 1
1223.608  3.232E-14  1.787E-14 1
1223.620  5.284E-14  2.207E-14 1
1223.632  6.206E-14  2.362E-14 1
1223.644  2.715E-14  1.806E-14 1
1223.656  1.007E-14  1.935E-14 1
1223.668  3.055E-14  1.927E-14 0
1223.680  4.603E-14  1.907E-14 0
1223.692  3.236E-14  1.917E-14 0
1223.704  3.045E-14  1.948E-14 0
1223.716  2.541E-14  1.883E-14 0
1223.728  3.174E-14  1.942E-14 0
1223.740  4.294E-14  2.066E-14 0
1223.752  1.415E-14  1.989E-14 0
1223.764  6.871E-15  2.153E-14 0
1223.776  2.749E-15  1.813E-14 0
1223.788  1.999E-14  1.721E-14 0
1223.800  1.120E-14  1.728E-14 0
1223.812  1.489E-14  1.911E-14 0
1223.824  3.566E-15  1.780E-14 0
1223.836  1.913E-14  1.836E-14 0
1223.848  3.734E-14  1.858E-14 0
1223.860  4.018E-14  1.922E-14 0
1223.872  3.676E-14  1.955E-14 0
1223.884  3.176E-14  2.073E-14 0
1223.896  1.629E-14  2.071E-14 0
1223.908  1.311E-14  2.432E-14 0
1223.920  1.110E-14  2.168E-14 0
1223.932  4.103E-14  2.075E-14 0
1223.944  2.304E-14  2.226E-14 0
1223.956  1.331E-14  2.221E-14 0
1223.968  3.435E-14  2.499E-14 0
1223.980 -8.373E-15  2.335E-14 0
1223.992 -6.835E-15  2.234E-14 0
1224.004  1.911E-14  2.077E-14 0
1224.016  1.934E-14  2.142E-14 0
1224.028  9.869E-15  2.242E-14 0
1224.040  2.122E-15  2.273E-14 0
1224.052  1.532E-15  2.142E-14 0
1224.064  1.789E-14  2.083E-14 0
1224.076  4.227E-14  2.175E-14 0
1224.088  6.088E-14  2.566E-14 0
1224.100  4.082E-14  2.373E-14 0
1224.112  3.538E-14  2.151E-14 0
1224.124  1.227E-14  1.789E-14 0
1224.136  4.433E-14  1.855E-14 0
1224.148  4.042E-14  2.040E-14 0
1224.160  2.055E-14  2.163E-14 0
1224.172  1.651E-14  2.180E-14 0
1224.184  1.019E-14  1.925E-14 0
1224.196  1.839E-14  1.853E-14 0
1224.208  4.903E-14  2.195E-14 0
1224.220  2.371E-14  1.996E-14 0
1224.232  1.540E-14  1.980E-14 0
1224.244  1.870E-14  1.732E-14 0
1224.256  1.702E-14  1.747E-14 0
1224.268  1.832E-14  1.631E-14 0
1224.280  1.876E-14  1.848E-14 0
1224.292  2.737E-14  2.017E-14 0
1224.304  2.880E-14  1.999E-14 0
1224.316 -3.533E-15  1.889E-14 0
1224.328 -1.042E-14  1.709E-14 0
1224.340  1.368E-14  1.711E-14 0
1224.352  1.320E-14  1.811E-14 0
1224.364  2.691E-14  1.919E-14 0
1224.376  4.885E-14  2.035E-14 0
1224.388  1.530E-14  1.766E-14 0
1224.400  1.464E-14  1.805E-14 0
1224.412  4.542E-14  1.857E-14 0
1224.424  4.528E-14  2.097E-14 0
1224.436  3.136E-14  2.119E-14 0
1224.448  3.510E-14  1.814E-14 0
1224.460  5.681E-14  2.067E-14 0
1224.472  2.510E-14  1.947E-14 0
1224.484  1.357E-14  1.854E-14 0
1224.496  3.627E-14  2.224E-14 0
1224.508  4.869E-14  2.195E-14 0
1224.520  4.673E-14  1.791E-14 0
1224.532  3.425E-14  1.766E-14 0
1224.544  6.487E-15  1.997E-14 0
1224.556  1.896E-14  2.038E-14 0
1224.568  3.798E-14  2.119E-14 0
1224.580  5.587E-14  2.050E-14 0
1224.592  2.098E-14  1.845E-14 0
1224.604  2.673E-14  1.831E-14 0
1224.616  2.433E-14  2.461E-14 0
1224.628  3.202E-14  2.286E-14 0
1224.640  3.271E-14  1.915E-14 0
1224.652  3.925E-14  1.816E-14 0
1224.664  3.110E-14  2.027E-14 0
1224.676  1.984E-14  2.139E-14 0
1224.688  2.015E-14  1.961E-14 0
1224.700  2.039E-14  1.902E-14 0
1224.712  2.002E-14  1.997E-14 0
1224.724  2.326E-14  2.052E-14 0
1224.736 -9.849E-15  1.883E-14 0
1224.748  3.579E-14  2.175E-14 0
1224.760  3.998E-14  2.114E-14 0
1224.772  2.672E-14  2.003E-14 0
1224.784  4.854E-14  2.110E-14 0
1224.796  4.166E-14  2.224E-14 0
1224.808  5.252E-14  2.210E-14 0
1224.820  4.030E-14  2.101E-14 0
1224.832  8.112E-15  2.448E-14 0
1224.844  2.150E-16  2.872E-14 0
1224.856 -4.681E-15  2.496E-14 0
1224.868 -2.045E-15  2.359E-14 0
1224.880 -3.053E-16  2.042E-14 0
1224.892  3.726E-14  2.168E-14 0
1224.904  6.282E-14  2.343E-14 0
1224.916  4.068E-14  2.335E-14 0
1224.928  3.634E-15  2.807E-14 0
1224.940  6.853E-15  2.719E-14 0
1224.952  2.602E-14  2.510E-14 0
1224.964  5.014E-15  2.291E-14 0
1224.976  2.629E-15  2.687E-14 0
1224.988  2.498E-14  2.555E-14 0
1225.000  2.904E-14  2.023E-14 0
1225.012  4.844E-14  2.104E-14 0
1225.024  2.546E-14  2.400E-14 0
1225.036  2.760E-14  2.301E-14 0
1225.048 -1.213E-14  2.059E-14 0
1225.060  2.568E-14  2.622E-14 0
1225.072  3.946E-14  2.525E-14 0
1225.084  1.068E-14  2.073E-14 0
1225.096 -1.016E-14  2.342E-14 0
1225.108  9.766E-16  2.582E-14 0
1225.120  1.598E-14  2.230E-14 0
1225.132  2.558E-14  2.204E-14 0
1225.144  3.691E-14  2.467E-14 0
1225.156  3.520E-14  2.829E-14 0
1225.168  4.684E-15  2.858E-14 0
1225.180 -8.738E-16  2.388E-14 0
1225.192  1.853E-14  2.589E-14 0
1225.204  3.197E-14  2.464E-14 0
1225.216  3.537E-14  3.258E-14 0
1225.228  2.390E-14  2.579E-14 0
1225.240  1.342E-14  2.601E-14 0
1225.252  1.698E-14  2.685E-14 0
1225.264  1.169E-14  2.825E-14 0
1225.276  3.095E-14  2.858E-14 0
1225.288  4.386E-14  2.612E-14 0
1225.300 -1.066E-14  2.820E-14 0
1225.312 -3.427E-14  3.595E-14 0
1225.324 -1.065E-14  3.957E-14 0
1225.336 -2.665E-14  3.539E-14 0
1225.348 -2.698E-14  3.125E-14 0
1225.360 -1.008E-14  3.282E-14 0
1225.372 -7.784E-15  3.401E-14 0
1225.384  4.781E-14  4.603E-14 0
1225.396  7.121E-15  3.836E-14 0
1225.408 -3.827E-15  3.846E-14 0
1225.420  2.148E-14  4.057E-14 0
1225.432  4.296E-15  3.566E-14 0
1225.444 -3.075E-14  3.937E-14 0
1225.456 -3.675E-14  3.962E-14 0
1225.468 -1.520E-14  3.797E-14 0
1225.480 -8.459E-15  4.309E-14 0
1225.492 -2.891E-14  3.948E-14 0
1225.504 -2.986E-14  4.024E-14 0
1225.516  2.574E-14  4.155E-14 0
1225.528  3.746E-14  4.014E-14 0
1225.540 -1.933E-14  4.012E-14 0
1225.552 -2.300E-14  3.697E-14 0
1225.564 -7.982E-15  3.772E-14 1
1225.576 -6.624E-15  3.384E-14 1
1225.588  2.678E-14  3.287E-14 1
1225.600  4.212E-14  3.154E-14 1
1225.612  2.546E-14  3.032E-14 1
1225.624  1.517E-15  3.081E-14 1
1225.636  5.546E-15  3.059E-14 1
1225.648  1.101E-14  2.800E-14 0
1225.660 -4.195E-15  2.332E-14 0
1225.672  3.850E-14  2.465E-14 0
1225.684  9.214E-15  3.585E-14 0
1225.696 -5.537E-15  3.142E-14 0
1225.708  1.877E-14  3.617E-14 0
1225.720  3.230E-14  2.814E-14 0
1225.732  1.393E-14  2.589E-14 0
1225.744  2.028E-14  2.569E-14 0
1225.756  1.890E-14  2.585E-14 0
1225.768  1.965E-14  2.600E-14 0
1225.780  2.056E-14  2.658E-14 0
1225.792  8.166E-15  2.615E-14 0
1225.804  4.220E-15  2.527E-14 0
1225.816  2.567E-14  2.652E-14 0
1225.828  2.950E-14  2.633E-14 0
1225.840  4.745E-14  2.523E-14 0
1225.852  2.647E-14  2.847E-14 0
1225.864  5.224E-15  2.844E-14 0
1225.876  1.118E-15  2.680E-14 0
1225.888  7.238E-15  2.990E-14 0
1225.900 -3.200E-15  2.966E-14 0
1225.912  3.618E-15  2.922E-14 0
1225.924  1.771E-14  2.704E-14 0
1225.936  1.582E-14  2.706E-14 0
1225.948 -5.686E-15  2.718E-14 0
1225.960 -1.553E-14  2.795E-14 0
1225.972 -1.153E-14  3.375E-14 0
1225.984  4.119E-15  3.628E-14 0
1225.996  9.933E-15  3.662E-14 0
1226.008  1.401E-14  3.955E-14 0
1226.020  1.155E-14  4.520E-14 0
1226.032 -7.096E-15  3.760E-14 0
1226.044  5.216E-15  3.506E-14 0
1226.056  1.791E-14  4.208E-14 0
1226.068 -7.108E-15  5.100E-14 0
1226.080 -2.248E-14  4.998E-14 0
1226.092 -1.934E-14  4.835E-14 0
1226.104 -1.131E-14  4.828E-14 0
1226.116 -6.642E-15  4.838E-14 0
1226.128 -2.653E-14  4.599E-14 0
1226.140 -2.437E-14  4.131E-14 0
1226.152  1.531E-15  4.912E-14 0
1226.164 -2.260E-14  5.626E-14 0
1226.176  9.230E-15  5.674E-14 0
1226.188  1.568E-14  5.255E-14 0
1226.200  1.236E-14  4.108E-14 0
1226.212  1.299E-14  4.962E-14 0
1226.224 -2.341E-15  4.798E-14 0
1226.236 -9.711E-15  4.621E-14 0
1226.248 -1.907E-15  4.766E-14 0
1226.260 -8.898E-15  4.287E-14 0
1226.272 -1.207E-14  3.907E-14 0
1226.284 -4.523E-15  3.827E-14 0
1226.296  1.617E-14  3.710E-14 0
1226.308  9.606E-15  3.838E-14 0
1226.320 -1.235E-15  3.421E-14 0
1226.332  2.202E-15  4.078E-14 0
1226.344  1.208E-14  3.794E-14 0
1226.356  3.685E-14  3.756E-14 0
1226.368  2.574E-14  3.447E-14 0
1226.380 -2.702E-16  3.913E-14 0
1226.392  1.303E-14  4.015E-14 0
1226.404  1.653E-14  3.604E-14 0
1226.416  2.002E-14  3.235E-14 0
1226.428  1.896E-14  3.135E-14 0
1226.440  8.906E-15  3.113E-14 0
1226.452  2.475E-15  2.963E-14 0
1226.464  2.831E-15  3.050E-14 0
1226.476  2.387E-14  3.021E-14 0
1226.488  1.321E-14  2.825E-14 0
1226.500 -1.154E-15  3.030E-14 0
1226.512  1.251E-14  2.917E-14 0
1226.524 -1.676E-15  2.982E-14 0
1226.536  1.419E-14  2.685E-14 0
1226.548  1.901E-14  2.634E-14 0
1226.560  2.096E-15  2.436E-14 0
1226.572  1.087E-15  2.422E-14 0
1226.584  1.529E-14  2.385E-14 0
1226.596  2.541E-14  2.246E-14 0
1226.608  1.985E-14  2.247E-14 0
1226.620  1.645E-14  2.343E-14 0
1226.632  7.620E-15  2.358E-14 0
1226.644 -9.836E-15  2.432E-14 0
1226.656  1.075E-14  2.095E-14 0
1226.668  4.002E-14  2.184E-14 0
1226.680  3.288E-14  2.217E-14 0
1226.692  1.839E-14  2.280E-14 0
1226.704  2.200E-14  2.204E-14 0
1226.716  9.551E-15  2.227E-14 0
1226.728  1.030E-14  2.182E-14 0
1226.740  1.896E-14  2.120E-14 0
1226.752  1.938E-16  1.992E-14 0
1226.764  1.127E-15  2.007E-14 0
1226.776  2.012E-14  2.032E-14 0
1226.788  1.497E-14  1.884E-14 0
1226.800  1.275E-14  1.820E-14 0
1226.812  2.365E-14  1.995E-14 0
1226.824  2.420E-14  1.953E-14 0
1226.836 -4.889E-15  1.812E-14 0
1226.848  2.359E-14  1.863E-14 0
1226.860  6.424E-15  1.782E-14 0
1226.872  9.978E-15  1.709E-14 0
1226.884  1.531E-14  1.951E-14 0
1226.896  1.898E-14  1.970E-14 0
1226.908  1.177E-14  1.830E-14 0
1226.920  4.925E-15  1.785E-14 0
1226.932  1.016E-14  1.787E-14 0
1226.944  1.844E-14  1.819E-14 0
1226.956  1.818E-14  1.915E-14 0
1226.968  1.616E-14  1.917E-14 0
1226.980  1.834E-14  1.790E-14 0
1226.992  1.055E-14  1.598E-14 0
1227.004  2.667E-14  1.975E-14 0
1227.016  4.912E-14  2.133E-14 0
1227.028  3.035E-14  2.034E-14 0
1227.040  2.719E-14  2.037E-14 0
1227.052  2.252E-14  1.955E-14 0
1227.064  1.717E-14  1.845E-14 0
1227.076  1.408E-14  1.791E-14 0
1227.088  9.744E-15  2.024E-14 0
1227.100  3.838E-15  2.195E-14 0
1227.112  1.824E-15  2.039E-14 0
1227.124  8.054E-16  1.936E-14 0
1227.136  6.092E-16  1.893E-14 0
1227.148  2.360E-14  1.983E-14 0
1227.160  2.945E-14  1.938E-14 0
1227.172  2.296E-14  2.166E-14 0
1227.184  2.441E-14  1.942E-14 0
1227.196  1.678E-14  2.010E-14 0
1227.208  8.948E-15  1.917E-14 0
1227.220  1.464E-14  1.901E-14 0
1227.232  1.625E-14  1.879E-14 0
1227.244  1.774E-14  1.870E-14 0
